TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Scaled,AccountBalance_Scaled,TransactionFrequency,Cluster_KMeans,Distance,Potential_Fraud,KMeans_Fraud
TX001017,AC00174,213.55,2023-03-30 16:00:25,1,Boston,D000680,161.25.82.11,M077,ATM,63,Doctor,15,1,5238.37,2024-11-04 08:07:06,-0.28793147103907757,0.03181070639288198,4,0,40.20010511858464,False,Not Fraud
TX001018,AC00218,463.11,2023-09-26 16:50:05,0,Las Vegas,D000210,49.31.186.82,M078,Branch,51,Doctor,159,1,10238.82,2024-11-04 08:07:18,0.5670536300218628,1.3139228142726656,7,2,18.714308199548867,False,Not Fraud
TX001019,AC00323,150.03,2023-07-10 16:17:21,1,Columbus,D000325,219.219.117.136,M059,ATM,73,Retired,176,1,7491.42,2024-11-04 08:11:30,-0.5055490925304662,0.6094912520754799,4,2,35.71003950670173,False,Not Fraud
TX001020,AC00209,428.61,2023-10-09 16:00:26,1,Fresno,D000273,6.204.110.7,M049,Branch,51,Retired,131,1,2116.36,2024-11-04 08:07:48,0.4488576611702743,-0.7686706146725747,5,2,9.46746479437493,False,Not Fraud
TX001021,AC00337,309.56,2023-06-05 17:29:48,1,Charlotte,D000591,6.204.110.7,M094,Online,58,Doctor,147,1,972.04,2024-11-04 08:09:17,0.04099591937950265,-1.062073513869446,8,2,6.9927543731188715,False,Not Fraud
TX001022,AC00083,377.08,2023-02-15 17:33:23,0,Mesa,D000124,136.162.111.135,M090,Branch,26,Student,71,1,6430.86,2024-11-04 08:10:33,0.2723174213174522,0.3375643620689837,6,0,15.86584310813613,False,Not Fraud
TX001023,AC00246,77.25,2023-12-22 17:49:57,1,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,14077.97,2024-11-04 08:07:50,-0.7548911972556435,2.298278362066698,5,2,16.84929112852483,False,Not Fraud
TX001024,AC00194,146.92,2023-09-08 16:28:54,1,Portland,D000522,77.7.223.184,M003,ATM,64,Retired,272,1,3990.6,2024-11-04 08:07:41,-0.5162038595776675,-0.2881167051099143,5,1,25.129901115935155,False,Not Fraud
TX001025,AC00361,126.6,2023-05-26 16:00:45,1,San Antonio,D000634,221.206.44.63,M031,Branch,22,Student,146,1,961.65,2024-11-04 08:08:35,-0.5858195722461973,-1.0647375030705921,2,2,7.081269732574037,False,Not Fraud
TX001026,AC00214,101.34,2023-03-03 17:49:53,1,Boston,D000501,147.227.81.224,M068,ATM,24,Student,46,1,703.26,2024-11-04 08:10:15,-0.67235957726623,-1.1309885299891806,2,0,10.119662108635683,False,Not Fraud
TX001027,AC00204,184.97,2023-06-26 16:46:41,1,Denver,D000180,141.201.46.191,M012,Branch,58,Doctor,268,1,1156.67,2024-11-04 08:11:06,-0.38584569682975595,-1.0147345026848835,7,1,21.149475690075356,False,Not Fraud
TX001028,AC00394,451.15,2023-02-27 16:47:50,1,Colorado Springs,D000245,201.114.165.141,M094,ATM,46,Engineer,175,1,1356.47,2024-11-04 08:10:45,0.5260790274866454,-0.9635059134270405,7,2,34.66888473395464,False,Not Fraud
TX001029,AC00002,516.47,2023-12-21 17:00:50,0,Charlotte,D000420,59.132.247.252,M026,ATM,25,Student,94,1,1305.06,2024-11-04 08:09:51,0.7498633951789866,-0.9766874037861283,7,0,38.88719006283474,False,Not Fraud
TX001030,AC00337,880.04,2023-10-30 18:58:42,1,Sacramento,D000057,66.255.7.16,M093,ATM,25,Student,29,1,261.97,2024-11-04 08:07:37,1.9954433486680314,-1.2441349972243834,8,0,26.31423212200851,False,Not Fraud
TX001031,AC00184,353.69,2023-08-22 16:49:26,1,San Jose,D000474,49.29.37.185,M068,Online,59,Engineer,163,1,9500.79,2024-11-04 08:08:51,0.1921839804061868,1.124692405213778,4,2,22.763871444410867,False,Not Fraud
TX001032,AC00258,66.69,2023-11-01 16:03:17,0,San Antonio,D000624,52.50.209.49,M043,Branch,25,Student,140,1,1210.33,2024-11-04 08:07:16,-0.7910694416345645,-1.0009761137981175,7,2,1.6391475570886953,False,Not Fraud
TX001033,AC00164,95.75,2023-07-12 16:54:53,1,Los Angeles,D000040,190.92.63.219,M064,Branch,31,Engineer,169,1,337.62,2024-11-04 08:07:32,-0.691510750190299,-1.224738386727107,6,2,28.675961682962264,False,Not Fraud
TX001034,AC00032,43.91,2023-08-17 18:31:23,1,Albuquerque,D000515,149.84.108.18,M073,Online,27,Student,86,1,1806.68,2024-11-04 08:12:22,-0.8691130407777294,-0.848072364028775,9,0,31.01288745009345,False,Not Fraud
TX001035,AC00092,98.03,2023-12-18 18:41:26,1,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,2024-11-04 08:08:36,-0.6836995383357591,0.31002450835434453,8,2,24.725354033158162,False,Not Fraud
TX001036,AC00485,617.66,2023-02-16 17:05:58,1,Boston,D000253,34.169.232.37,M057,ATM,42,Engineer,128,1,7155.95,2024-11-04 08:08:03,1.0965373107758631,0.5234769635953569,2,2,13.075079690470655,False,Not Fraud
TX001037,AC00067,888.57,2023-06-13 16:24:43,1,San Antonio,D000365,193.217.248.188,M092,Online,62,Retired,102,1,7896.14,2024-11-04 08:10:57,2.0246668737203235,0.7132611952408163,7,2,38.42953118177294,False,Not Fraud
TX001038,AC00005,107.48,2023-12-04 18:01:53,1,Omaha,D000221,44.73.3.217,M080,Branch,22,Student,129,1,591.23,2024-11-04 08:08:11,-0.6513241207807587,-1.159712948680653,9,2,11.805965465770818,False,Not Fraud
TX001039,AC00291,36.57,2023-08-07 16:49:34,1,Omaha,D000617,221.23.158.87,M051,ATM,62,Retired,69,1,2583.07,2024-11-04 08:07:02,-0.8942596613971688,-0.6490064760713341,7,0,13.926524203072377,False,Not Fraud
TX001040,AC00284,575.62,2023-06-12 18:30:51,1,Oklahoma City,D000682,116.175.11.222,M081,Online,43,Doctor,129,1,234.41,2024-11-04 08:11:33,0.9525095272825072,-1.25120136319008,8,2,11.62641724924447,False,Not Fraud
TX001041,AC00024,84.89,2023-05-22 17:27:11,1,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04 08:12:16,-0.728716785602712,-0.09709662861849505,5,0,14.91923045338385,False,Not Fraud
TX001042,AC00310,832.3,2023-07-12 16:55:44,0,Austin,D000153,73.156.208.26,M061,Branch,69,Retired,86,1,6617.52,2024-11-04 08:06:47,1.831887535538326,0.3854238639251849,7,0,30.9285268474639,False,Not Fraud
TX001043,AC00246,180.65,2023-12-04 17:54:09,1,Charlotte,D000552,10.223.224.50,M012,Branch,22,Student,38,5,816.01,2024-11-04 08:09:50,-0.4006458877120418,-1.1020795037688513,5,0,17.653077216126785,False,Not Fraud
TX001044,AC00463,7.76,2023-03-27 17:16:08,0,Las Vegas,D000376,170.99.15.217,M091,Online,52,Retired,84,1,7393.11,2024-11-04 08:12:15,-0.9929618603135244,0.5842846324061177,4,0,28.960234671828577,False,Not Fraud
TX001045,AC00318,109.3,2023-08-02 16:52:15,1,Fort Worth,D000006,93.146.251.20,M020,Branch,56,Doctor,27,1,13510.11,2024-11-04 08:06:29,-0.6450888551775735,2.152679429654493,5,0,28.25569865856928,False,Not Fraud
TX001046,AC00474,230.08,2023-05-01 16:23:40,1,Austin,D000045,93.52.44.101,M006,Online,79,Retired,124,1,4466.1,2024-11-04 08:11:47,-0.2313001850936643,-0.1661988162605432,3,2,16.65444793710075,False,Not Fraud
TX001047,AC00192,361.92,2023-02-20 16:08:48,1,Detroit,D000647,27.215.118.94,M018,ATM,54,Retired,111,1,7474.31,2024-11-04 08:10:23,0.2203797144249861,0.6051042592716677,4,2,29.44202791255855,False,Not Fraud
TX001048,AC00100,71.29,2023-02-02 17:02:05,1,Chicago,D000345,112.86.148.212,M075,ATM,68,Retired,55,2,7225.63,2024-11-04 08:07:50,-0.7753099791210193,0.5413428699991932,3,0,3.4022552430679256,False,Not Fraud
TX001049,AC00407,122.45,2023-01-16 16:50:13,1,New York,D000505,119.43.28.203,M065,Branch,46,Doctor,98,1,7255.49,2024-11-04 08:07:54,-0.6000373482095043,0.5489989544598498,7,2,42.37857635061061,False,Not Fraud
TX001050,AC00276,642.53,2023-08-14 16:36:43,1,Mesa,D000202,5.50.152.168,M048,ATM,65,Doctor,128,1,11417.91,2024-11-04 08:12:10,1.1817411874523562,1.6162407187172605,5,2,12.564802869119202,False,Not Fraud
TX001051,AC00420,62.86,2023-05-08 16:24:00,1,Houston,D000271,200.136.146.93,M090,Branch,25,Student,31,1,1040.43,2024-11-04 08:10:33,-0.8041909071621467,-1.0445383626214784,4,0,24.27132046097285,False,Not Fraud
TX001052,AC00228,175.21,2023-12-21 18:44:40,0,Mesa,D000059,96.162.11.85,M049,ATM,69,Doctor,69,1,6039.04,2024-11-04 08:08:37,-0.41928316511936475,0.23710197046233703,8,0,13.990305893825525,False,Not Fraud
TX001053,AC00022,168.0,2023-08-24 16:01:40,0,Tucson,D000669,72.128.135.172,M053,Branch,32,Engineer,11,1,3498.58,2024-11-04 08:12:20,-0.443984409624291,-0.41427031114917295,4,0,44.197790816012215,False,Not Fraud
TX001054,AC00052,11.46,2023-10-09 16:50:41,1,Chicago,D000232,217.82.46.37,M056,Online,67,Retired,73,1,6628.75,2024-11-04 08:07:19,-0.9802857709004555,0.38830322857666416,3,0,18.162618025014662,False,Not Fraud
TX001055,AC00151,382.07,2023-06-05 17:48:07,0,Omaha,D000318,21.97.154.92,M091,Branch,62,Doctor,147,1,10156.09,2024-11-04 08:08:17,0.289413012174537,1.2927108964082945,4,2,7.08343690802167,False,Not Fraud
TX001056,AC00317,13.48,2023-09-20 17:49:53,1,Las Vegas,D000279,32.169.88.41,M094,Online,18,Student,20,3,521.88,2024-11-04 08:10:20,-0.9733653112749421,-1.1774942433004296,7,0,35.235227976789155,False,Not Fraud
TX001057,AC00348,65.32,2023-11-02 16:15:50,1,Mesa,D000684,40.10.25.102,M094,ATM,28,Student,54,1,9165.02,2024-11-04 08:11:09,-0.7957630206875117,1.0386011969299642,4,0,2.7605307539509036,False,Not Fraud
TX001058,AC00191,83.07,2023-01-06 16:13:53,1,Miami,D000182,138.210.196.19,M026,Branch,27,Engineer,291,4,6704.76,2024-11-04 08:10:42,-0.7349520512058972,0.4077921428383692,3,1,44.306380774281365,False,Not Fraud
TX001059,AC00120,730.1,2023-07-25 18:04:46,0,Chicago,D000453,190.164.160.79,M053,Branch,77,Retired,93,1,6384.05,2024-11-04 08:06:48,1.4817533901286928,0.32556230869981656,6,0,37.88998773217481,False,Not Fraud
TX001060,AC00487,85.31,2023-12-11 16:06:04,1,Kansas City,D000332,45.64.74.86,M019,ATM,62,Retired,27,1,6095.65,2024-11-04 08:08:13,-0.7272778781558231,0.25161673741872576,4,0,28.233636535197697,False,Not Fraud
TX001061,AC00173,726.61,2023-11-03 16:31:22,1,Phoenix,D000141,210.228.226.64,M081,ATM,18,Student,277,1,1008.76,2024-11-04 08:10:14,1.4697967544390684,-1.052658529897734,4,1,30.226929212009605,False,Not Fraud
TX001062,AC00089,130.4,2023-04-03 16:31:32,1,Raleigh,D000373,163.129.70.210,M024,Branch,45,Engineer,63,1,4381.24,2024-11-04 08:09:41,-0.5728008858219643,-0.18795686473111667,5,0,7.962235297337155,False,Not Fraud
TX001063,AC00456,68.1,2023-01-02 16:00:06,1,Milwaukee,D000235,94.227.164.192,M089,ATM,20,Student,47,1,1382.8,2024-11-04 08:10:15,-0.7862388237771518,-0.956754918656475,11,0,9.558017621689277,False,Not Fraud
TX001064,AC00025,65.26,2023-12-08 17:05:35,1,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,2024-11-04 08:10:54,-0.7959685788942101,0.581084768572595,2,0,17.387511501402148,False,Not Fraud
TX001065,AC00158,191.62,2023-07-28 17:19:48,1,Jacksonville,D000663,165.114.224.47,M016,Branch,63,Doctor,51,1,1981.67,2024-11-04 08:07:04,-0.3630629955873483,-0.8032050425361327,7,0,4.316522790396621,False,Not Fraud
TX001066,AC00041,212.88,2023-05-19 18:44:23,1,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,2024-11-04 08:11:36,-0.2902268710138766,0.4929064696153138,7,2,18.392392493139592,False,Not Fraud
TX001067,AC00458,88.38,2023-01-17 16:10:33,1,Virginia Beach,D000100,19.20.13.234,M026,ATM,30,Engineer,138,1,3707.82,2024-11-04 08:08:14,-0.7167601499130876,-0.360621312068537,7,2,2.667599949151301,False,Not Fraud
TX001068,AC00248,48.77,2023-06-15 17:49:07,0,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,2024-11-04 08:08:21,-0.8524628260351578,-0.7882082448099503,7,0,4.37958561612284,False,Not Fraud
TX001069,AC00356,289.1,2023-07-11 16:08:55,1,Baltimore,D000601,105.87.212.115,M064,ATM,27,Student,206,1,267.53,2024-11-04 08:09:54,-0.02909942910465677,-1.2427094168626538,8,1,40.96418085829156,False,Not Fraud
TX001070,AC00065,390.09,2023-10-09 16:52:40,1,El Paso,D000589,48.89.167.189,M057,Online,26,Engineer,49,1,2617.23,2024-11-04 08:10:14,0.3168892924698918,-0.6402478744244476,5,0,6.288324415525822,False,Not Fraud
TX001071,AC00249,48.29,2023-09-25 17:58:54,1,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,2024-11-04 08:07:56,-0.8541072916887451,0.9663940132122777,5,1,5.173636437522046,False,Not Fraud
TX001072,AC00497,333.83,2023-07-31 17:46:50,1,Fresno,D000063,121.67.144.20,M097,ATM,63,Retired,135,1,1660.66,2024-11-04 08:11:07,0.12414421398901142,-0.8855117964783757,6,2,5.439754198994803,False,Not Fraud
TX001073,AC00045,1074.29,2023-01-05 16:43:14,1,Portland,D000147,138.210.196.19,M081,Branch,67,Retired,79,1,2011.6,2024-11-04 08:11:13,2.66093804285415,-0.7955310101212816,5,0,24.048632015284625,False,Not Fraud
TX001074,AC00442,100.27,2023-07-10 17:25:41,1,Miami,D000298,144.91.150.133,M045,Online,79,Retired,51,1,4309.9,2024-11-04 08:10:38,-0.676025365285685,-0.20624839404870687,9,0,5.078460243464951,False,Not Fraud
TX001075,AC00248,44.54,2023-10-16 16:23:58,1,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,2024-11-04 08:07:59,-0.866954679607396,-1.2183848109422757,7,2,23.706474080077648,False,Not Fraud
TX001076,AC00078,1156.18,2023-09-21 16:11:47,0,Phoenix,D000022,40.45.69.120,M054,Online,52,Doctor,40,1,836.69,2024-11-04 08:11:37,2.94149073529637,-1.0967771653011227,6,0,15.468162048969832,False,Not Fraud
TX001077,AC00345,82.17,2023-12-18 18:25:05,1,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,2024-11-04 08:09:37,-0.7380354243063735,-0.8207966016401397,9,0,34.27825341461083,False,Not Fraud
TX001078,AC00331,1045.45,2023-10-30 16:45:47,1,Baltimore,D000547,199.103.32.145,M036,Online,19,Student,150,1,563.46,2024-11-04 08:11:59,2.562133064834445,-1.1668331585089327,7,2,10.077762375852153,False,Not Fraud
TX001079,AC00332,447.42,2023-12-18 16:32:56,1,Charlotte,D000279,213.15.9.253,M056,Online,32,Engineer,65,1,6133.22,2024-11-04 08:08:15,0.5133001589702274,0.26124966083422724,8,0,10.05030810477756,False,Not Fraud
TX001080,AC00448,590.26,2023-06-19 16:20:40,0,Austin,D000519,168.55.35.243,M089,Branch,25,Student,48,1,1068.28,2024-11-04 08:08:42,1.0026657297169204,-1.037397640845548,7,0,7.337875243068057,False,Not Fraud
TX001081,AC00102,192.73,2023-10-16 16:51:25,1,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75,2024-11-04 08:11:39,-0.35926016876342765,-0.7888261672329303,5,2,16.700025710447434,False,Not Fraud
TX001082,AC00200,146.01,2023-04-25 16:28:35,1,San Francisco,D000270,72.192.101.196,M017,Online,26,Student,269,1,221.79,2024-11-04 08:09:53,-0.5193214923792601,-1.2544371229319917,7,1,22.162057273961043,False,Not Fraud
TX001083,AC00200,136.05,2023-01-23 16:19:25,1,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,1127.54,2024-11-04 08:12:00,-0.5534441546911969,-1.0222034156232267,7,0,8.20730249955709,False,Not Fraud
TX001084,AC00086,11.57,2023-12-20 16:17:16,0,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61,2024-11-04 08:10:56,-0.979908914188175,-0.7827084788460827,7,0,8.983882345730796,False,Not Fraud
TX001085,AC00139,102.34,2023-05-18 16:19:38,1,San Antonio,D000376,116.43.88.219,M076,Online,51,Doctor,78,1,9326.28,2024-11-04 08:09:36,-0.6689336071545897,1.0799481554070403,8,0,22.969007377972936,False,Not Fraud
TX001086,AC00154,7.82,2023-01-09 17:56:30,1,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49,2024-11-04 08:09:35,-0.992756302106826,-0.7368437638989209,5,1,26.150728936063615,False,Not Fraud
TX001087,AC00403,79.43,2023-07-24 17:30:24,1,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,2024-11-04 08:07:37,-0.7474225824122678,0.3756422288892153,8,0,16.980415390791034,False,Not Fraud
TX001088,AC00330,386.97,2023-01-31 16:51:55,1,Raleigh,D000324,107.247.202.71,M098,Branch,58,Retired,137,1,1876.35,2024-11-04 08:06:24,0.3062002657215744,-0.830209021618395,4,2,4.061616633883117,False,Not Fraud
TX001089,AC00362,51.22,2023-06-29 16:11:08,1,Fresno,D000083,49.29.37.185,M040,Branch,23,Student,82,1,1664.59,2024-11-04 08:10:07,-0.8440691992616391,-0.8845041470500308,12,0,27.515402785362586,False,Not Fraud
TX001090,AC00423,256.05,2023-06-07 16:26:52,1,Nashville,D000304,4.105.134.118,M009,ATM,54,Retired,35,1,6910.18,2024-11-04 08:11:46,-0.142327741294367,0.46046169641867996,6,0,20.14873843713221,False,Not Fraud
TX001091,AC00286,7.79,2023-06-16 17:33:15,1,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,2024-11-04 08:09:15,-0.9928590812101751,-0.9728952574641888,6,1,51.11933794739244,True,Fraud
TX001092,AC00332,233.71,2023-10-03 17:06:56,1,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5,2024-11-04 08:08:48,-0.2188639135884102,0.2515782775168806,8,0,44.18234422278594,False,Not Fraud
TX001093,AC00080,176.37,2023-01-16 16:38:57,1,Boston,D000501,129.102.184.189,M057,Branch,55,Retired,126,1,2420.86,2024-11-04 08:07:09,-0.41530903978986206,-0.690597013926763,6,2,14.386105385327255,False,Not Fraud
TX001094,AC00150,122.63,2023-04-20 18:39:10,1,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06,2024-11-04 08:10:10,-0.5994206735894091,-1.2192411847566957,7,2,12.748483752754696,False,Not Fraud
TX001095,AC00441,86.41,2023-03-27 17:54:30,1,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04 08:11:25,-0.7235093110330189,-0.5091047371191347,6,2,15.389203041291571,False,Not Fraud
TX001096,AC00196,21.57,2023-10-26 16:11:13,1,San Francisco,D000655,136.105.231.135,M071,ATM,54,Retired,71,1,7587.48,2024-11-04 08:09:29,-0.9456492130717726,0.6341209732171634,6,0,15.899261950456317,False,Not Fraud
TX001097,AC00444,82.67,2023-08-25 16:40:17,1,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,2024-11-04 08:07:11,-0.7363224392505533,-1.2367968479523141,4,0,9.495779804542485,False,Not Fraud
TX001098,AC00295,451.35,2023-09-05 18:45:04,0,Baltimore,D000440,42.61.10.112,M028,Branch,47,Engineer,223,1,7707.96,2024-11-04 08:07:07,0.5267642215089736,0.6650119663792502,6,1,23.91551762629489,False,Not Fraud
TX001099,AC00157,299.42,2023-12-04 17:25:18,0,San Jose,D000516,133.63.96.21,M005,Branch,63,Retired,53,1,4735.41,2024-11-04 08:09:38,0.006256582447470575,-0.09714790848762198,5,0,2.431505858414986,False,Not Fraud
TX001100,AC00456,543.47,2023-08-14 17:18:07,1,Los Angeles,D000388,160.212.125.105,M092,ATM,18,Student,122,1,6165.03,2024-11-04 08:11:42,0.8423645881932733,0.26940572401887164,11,2,19.024000585731283,False,Not Fraud
TX001101,AC00271,346.76,2023-12-29 16:32:37,0,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,2024-11-04 08:09:55,0.16844200753251987,-0.8913859054868701,5,2,24.4029923558701,False,Not Fraud
TX001102,AC00462,47.48,2023-02-20 16:47:23,1,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52,2024-11-04 08:08:50,-0.8568823274791737,-1.1611769889442278,6,0,10.951246043462268,False,Not Fraud
TX001103,AC00310,64.92,2023-05-19 18:47:11,1,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,5481.76,2024-11-04 08:11:10,-0.7971334087321678,0.09421574312694811,7,1,10.968032727412924,False,Not Fraud
TX001104,AC00189,350.72,2023-08-02 16:37:39,0,Fresno,D000679,46.150.175.171,M035,ATM,28,Student,48,1,1982.9,2024-11-04 08:07:16,0.18200884917461538,-0.8028896713410018,5,0,7.278865373169297,False,Not Fraud
TX001105,AC00328,3.8,2023-08-01 16:13:25,1,Charlotte,D000286,8.244.162.185,M057,Online,65,Doctor,174,1,5766.96,2024-11-04 08:12:18,-1.0065287019556197,0.16734083650200715,5,2,33.67378133724598,False,Not Fraud
TX001106,AC00057,22.54,2023-08-29 16:19:14,1,El Paso,D000075,161.161.26.115,M044,Online,26,Engineer,42,1,7139.11,2024-11-04 08:10:34,-0.9423260220634815,0.5191591986148659,5,0,13.234808018958166,False,Not Fraud
TX001107,AC00360,767.14,2023-08-29 16:24:23,0,Mesa,D000441,16.94.155.46,M039,Branch,62,Retired,38,1,4732.57,2024-11-04 08:08:42,1.6086513230638475,-0.097876082629225,6,0,17.220555121379665,False,Not Fraud
TX001108,AC00209,167.47,2023-12-01 17:45:19,1,Sacramento,D000002,175.166.115.182,M024,ATM,35,Engineer,103,1,2293.13,2024-11-04 08:12:04,-0.44580017378346026,-0.7233469023447023,5,2,37.387369801678716,False,Not Fraud
TX001109,AC00390,43.65,2023-10-30 16:23:34,0,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,2024-11-04 08:11:55,-0.8700037930067559,-0.5752660242667513,7,1,34.92693503787258,False,Not Fraud
TX001110,AC00061,391.08,2023-04-28 17:12:06,1,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,2024-11-04 08:10:52,0.32028100288041567,0.45404658479089594,5,2,35.38170137695704,False,Not Fraud
TX001111,AC00345,390.77,2023-10-30 16:02:32,1,Portland,D000548,180.224.54.115,M045,Online,44,Doctor,34,1,5500.56,2024-11-04 08:09:06,0.31921895214580714,0.09903605082488333,9,0,21.33743825484042,False,Not Fraud
TX001112,AC00254,508.16,2023-03-28 18:19:10,1,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44,2024-11-04 08:09:54,0.7213935835512562,0.12695281157760555,6,2,9.388058232183582,False,Not Fraud
TX001113,AC00271,36.76,2023-04-10 16:51:43,0,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04 08:12:08,-0.8936087270759572,-0.9962070859693093,5,2,32.40859944044621,False,Not Fraud
TX001114,AC00451,332.33,2023-06-20 17:05:38,1,Kansas City,D000128,52.1.78.30,M039,ATM,27,Student,101,1,192.63,2024-11-04 08:11:27,0.11900525882155105,-1.261913727850704,5,2,39.39704019295966,False,Not Fraud
TX001115,AC00061,362.09,2023-02-27 16:59:07,1,New York,D000449,187.52.200.18,M093,Branch,32,Engineer,31,1,6590.28,2024-11-04 08:07:38,0.2209621293439648,0.3784395457500915,5,0,24.173675551944168,False,Not Fraud
TX001116,AC00245,42.58,2023-02-06 16:32:53,1,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,2024-11-04 08:10:23,-0.873669581026211,2.1462412420856016,6,0,24.96727145303292,False,Not Fraud
TX001117,AC00105,122.35,2023-04-12 17:50:15,0,Atlanta,D000649,219.219.117.136,M008,Branch,53,Retired,188,1,6472.5,2024-11-04 08:09:08,-0.6003799452206683,0.3482408308212189,3,2,47.74527675623917,True,Fraud
TX001118,AC00122,248.66,2023-02-03 17:46:54,1,Chicago,D000129,175.166.115.182,M058,Online,28,Engineer,113,1,2571.39,2024-11-04 08:11:30,-0.1676456604193885,-0.6520012204283492,6,2,27.37011820107996,False,Not Fraud
TX001119,AC00202,461.25,2023-08-28 17:32:47,0,Sacramento,D000612,136.172.149.77,M044,Online,54,Doctor,171,1,676.1,2024-11-04 08:09:11,0.5606813256142119,-1.137952336216623,12,2,31.229445877889503,False,Not Fraud
TX001120,AC00423,61.77,2023-09-28 17:06:32,1,Charlotte,D000327,55.154.161.250,M082,Branch,56,Doctor,49,1,12352.2,2024-11-04 08:11:35,-0.8079252145838345,1.8557920633504443,6,0,6.471675039441265,False,Not Fraud
TX001121,AC00362,268.92,2023-08-14 16:32:28,1,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,2024-11-04 08:06:36,-0.098235505957557,0.9361337624404527,12,2,9.700937916995159,False,Not Fraud
TX001122,AC00426,303.97,2023-02-02 16:55:25,1,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,1590.88,2024-11-04 08:07:47,0.021844746455433744,-0.9034033428167755,6,0,22.220378197127797,False,Not Fraud
TX001123,AC00204,219.02,2024-01-01 16:30:58,0,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,7375.73,2024-11-04 08:09:13,-0.26919141452840545,0.579828411778984,7,0,12.903278655984666,False,Not Fraud
TX001124,AC00369,125.14,2023-08-28 17:19:18,1,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18,2024-11-04 08:10:42,-0.590821488609192,-0.8382009892218332,6,0,24.163136214903616,False,Not Fraud
TX001125,AC00365,47.6,2023-02-23 18:42:51,1,Austin,D000591,163.58.140.206,M026,Online,53,Engineer,115,1,1382.51,2024-11-04 08:08:20,-0.856471211065777,-0.9568292744667091,5,2,25.41893629372246,False,Not Fraud
TX001126,AC00063,592.82,2023-09-14 17:25:49,1,Memphis,D000450,193.108.17.115,M076,Online,74,Retired,248,1,7508.98,2024-11-04 08:12:14,1.0114362132027197,0.6139936245848278,10,1,4.269871146006365,False,Not Fraud
TX001127,AC00455,372.5,2023-10-16 18:15:48,1,Nashville,D000628,205.45.234.42,M073,ATM,22,Student,211,1,3901.82,2024-11-04 08:10:26,0.2566264782061399,-0.3108798390153762,7,1,35.91423796346888,False,Not Fraud
TX001128,AC00415,4.72,2023-04-17 16:03:52,1,Fort Worth,D000610,45.64.74.86,M051,Branch,32,Engineer,20,1,4792.01,2024-11-04 08:09:28,-1.0033768094529107,-0.08263570552468939,3,0,35.29598623172338,False,Not Fraud
TX001129,AC00279,144.93,2023-05-16 16:32:00,1,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,2024-11-04 08:09:18,-0.5230215400998315,0.4546516872465943,9,0,19.085994820712035,False,Not Fraud
TX001130,AC00262,316.56,2023-08-29 18:30:14,1,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51,2024-11-04 08:09:57,0.06497771016098439,0.9048863741879338,5,1,14.170804486387196,False,Not Fraud
